Coupling
 -33.676 -16.750  -7.172  -2.410  -1.578  -5.765  -8.758 -16.263 -25.957 -13.552   0.000   0.000 -33.676
 -13.256  -5.520  -4.168  -4.398  -7.747 -15.842 -23.374 -20.688 -14.274  -5.785   0.000   0.000 -13.256
   1.304   0.222  -3.758  -7.267 -16.407 -27.477 -12.407  -7.215  -3.922  -3.103   0.000   0.000   1.304
   4.998   2.351  -2.554  -6.801 -14.867 -17.906  -1.358  -1.162  -0.504  -2.086   0.000   0.000   4.998
   3.757  -1.849  -2.367  -2.557  -7.727  -3.107  -1.127  -1.218  -2.854  -2.782   0.000   0.000   3.757
   1.029  -2.294  -2.152  -0.502  -2.353  -1.065  -0.413  -1.170  -0.272   1.955   0.000   0.000   1.029
   5.464   4.987   4.182   5.823   4.630   4.606   2.346   6.150  12.372  10.163   0.000   0.000   5.464
   7.202   7.061   7.764   7.494   5.795   6.097   7.509   7.030   3.224   4.843   0.000   0.000   7.202
NtermShift_cisDPro_transGly
   7.202   0.000   0.000   4.843   3.224   7.030   7.509   6.097   5.795   7.494   7.764   7.061   7.202
   5.464   0.000   0.000  10.163  12.372   6.150   2.346   4.606   4.630   5.823   4.182   4.987   5.464
   1.029   0.000   0.000   1.955  -0.272  -1.170  -0.413  -1.065  -2.353  -0.502  -2.152  -2.294   1.029
   3.757   0.000   0.000  -2.782  -2.854  -1.218  -1.127  -3.107  -7.727  -2.557  -2.367  -1.849   3.757
   4.998   0.000   0.000  -2.086  -0.504  -1.162  -1.358 -17.906 -14.867  -6.801  -2.554   2.351   4.998
   1.304   0.000   0.000  -3.103  -3.922  -7.215 -12.407 -27.477 -16.407  -7.267  -3.758   0.222   1.304
 -13.256   0.000   0.000  -5.785 -14.274 -20.688 -23.374 -15.842  -7.747  -4.398  -4.168  -5.520 -13.256
 -33.676   0.000   0.000 -13.552 -25.957 -16.263  -8.758  -5.765  -1.578  -2.410  -7.172 -16.750 -33.676
 -39.467   0.000   0.000 -12.858 -10.481  -5.426  -2.343  -1.270  -3.204  -9.554 -15.397 -24.612 -39.467
 -30.583   0.000   0.000   2.055  -2.358  -4.793  -6.229  -5.415  -7.243 -13.115 -11.893 -14.933 -30.583
 -19.380   0.000   0.000   7.032  -1.323  -6.389  -9.599  -5.034  -3.665 -10.064  -7.101  -5.212 -19.380
  -8.543   0.000   0.000   8.268   0.485  -6.025  -6.947  -0.121  -1.688  -3.384  -0.197   0.652  -8.543
   7.202   0.000   0.000   4.843   3.224   7.030   7.509   6.097   5.795   7.494   7.764   7.061   7.202
CtermShift_cisPro_transGly
  24.762   7.280  -2.813  -3.980  -2.917   2.812  -0.847 -20.376  -1.301  23.437   0.000   0.000  24.762
  22.574   6.958  -2.677  -7.669 -10.816   1.474 -25.793 -16.953   2.113  24.718   0.000   0.000  22.574
  23.011   9.087  -2.445 -11.011 -16.780 -12.583 -28.109 -14.910   2.560  19.727   0.000   0.000  23.011
  26.715  11.425  -0.325  -9.752 -18.031 -19.181 -24.094 -15.747  -2.193  12.933   0.000   0.000  26.715
  26.854  12.724   0.856  -4.847 -10.752 -16.378 -16.846 -14.159  -5.828   7.045   0.000   0.000  26.854
  28.872  14.898   3.819  -2.172  -9.551 -15.145 -13.231 -16.187 -15.873  11.007   0.000   0.000  28.872
  31.797  15.629   2.882  -6.474 -14.432 -17.962 -15.443 -25.833  -6.111  21.607   0.000   0.000  31.797
  32.405  13.498  -1.194 -13.392 -20.526 -12.636 -29.363 -19.974   4.072  33.276   0.000   0.000  32.405
  26.868   8.564  -7.101 -20.346 -13.709 -13.388 -28.269 -13.938  10.881  33.341   0.000   0.000  26.868
  25.580   7.221  -7.960 -16.470 -14.961 -24.172 -24.710  -8.648   8.824  26.334   0.000   0.000  25.580
  25.631   7.675  -4.120  -7.538  -7.750  -9.421 -11.192  -6.821   2.766  18.565   0.000   0.000  25.631
  25.691   7.708  -3.020  -3.903  -2.316  -0.407  -0.731  -7.122  -6.868  17.837   0.000   0.000  25.691
  24.762   7.280  -2.813  -3.980  -2.917   2.812  -0.847 -20.376  -1.301  23.437   0.000   0.000  24.762
CtermShift_cisDPro_transGly
  24.762   0.000   0.000  23.437  -1.301 -20.376  -0.847   2.812  -2.917  -3.980  -2.813   7.280  24.762
  25.691   0.000   0.000  17.837  -6.868  -7.122  -0.731  -0.407  -2.316  -3.903  -3.020   7.708  25.691
  25.631   0.000   0.000  18.565   2.766  -6.821 -11.192  -9.421  -7.750  -7.538  -4.120   7.675  25.631
  25.580   0.000   0.000  26.334   8.824  -8.648 -24.710 -24.172 -14.961 -16.470  -7.960   7.221  25.580
  26.868   0.000   0.000  33.341  10.881 -13.938 -28.269 -13.388 -13.709 -20.346  -7.101   8.564  26.868
  32.405   0.000   0.000  33.276   4.072 -19.974 -29.363 -12.636 -20.526 -13.392  -1.194  13.498  32.405
  31.797   0.000   0.000  21.607  -6.111 -25.833 -15.443 -17.962 -14.432  -6.474   2.882  15.629  31.797
  28.872   0.000   0.000  11.007 -15.873 -16.187 -13.231 -15.145  -9.551  -2.172   3.819  14.898  28.872
  26.854   0.000   0.000   7.045  -5.828 -14.159 -16.846 -16.378 -10.752  -4.847   0.856  12.724  26.854
  26.715   0.000   0.000  12.933  -2.193 -15.747 -24.094 -19.181 -18.031  -9.752  -0.325  11.425  26.715
  23.011   0.000   0.000  19.727   2.560 -14.910 -28.109 -12.583 -16.780 -11.011  -2.445   9.087  23.011
  22.574   0.000   0.000  24.718   2.113 -16.953 -25.793   1.474 -10.816  -7.669  -2.677   6.958  22.574
  24.762   0.000   0.000  23.437  -1.301 -20.376  -0.847   2.812  -2.917  -3.980  -2.813   7.280  24.762
